ID,Name,Sex,Team,NOC,Sport,Age,Height,Weight,Games,Year,Season,City,Event,Medal
97998,Rasmus Nicolai Quist Hansen,M,Denmark,DEN,Rowing,2,2,2,2,2,2,2,2,2
98009,Arthur Qvist,M,Norway,NOR,Equestrianism,1,0,0,1,1,1,1,1,1
98010,Trine Qvist,F,Denmark,DEN,Curling,1,1,1,1,1,1,1,1,1
98017,Heinz Adolf Raack,M,Germany,GER,Hockey,1,0,0,1,1,1,1,1,1
98032,Jana Rabasov (-Bartoov),F,Czechoslovakia,TCH,Gymnastics,1,0,0,1,1,1,1,1,1
98040,Bahne Rabe,M,Germany,GER,Rowing,1,1,1,1,1,1,1,1,1
98040,Bahne Rabe,M,West Germany,FRG,Rowing,1,1,1,1,1,1,1,1,1
98049,Jan Philipp Rabente,M,Germany,GER,Hockey,1,1,1,1,1,1,1,1,1
98057,Mohammed Rabii,M,Morocco,MAR,Boxing,1,1,1,1,1,1,1,1,1
98059,"Samuel ""Sam"" Rabin (Rabinovitch)",M,Great Britain,GBR,Wrestling,1,0,0,1,1,1,1,1,1
98065,Pierre Rabot,M,Guyoni,FRA,Sailing,0,0,0,1,1,1,1,1,1
98068,Lubo Raansk,M,Czechoslovakia,TCH,Shooting,1,1,1,1,1,1,1,1,1
98071,Mauro Racca,M,Italy,ITA,Fencing,2,0,0,2,2,2,2,2,2
98086,Delphine Jeanine Annie Racinet-Reau,F,France,FRA,Shooting,2,2,2,2,2,2,2,2,2
98094,Lajos Rcz,M,Hungary,HUN,Wrestling,1,1,1,1,1,1,1,1,1
98097,Vilmos (Wilhelm von) Rcz,M,Hungary,HUN,Athletics,1,1,1,1,1,1,1,1,1
98099,Edi Rada,M,Austria,AUT,Figure Skating,1,0,0,1,1,1,1,1,1
98101,Helmut Radach,M,Germany,GER,Rowing,1,0,0,1,1,1,1,1,1
98107,Evgeniya Nikolova Radanova,F,Bulgaria,BUL,Short Track Speed Skating,3,3,3,3,3,3,3,3,3
98108,Ljubomir Radanovi,M,Yugoslavia,YUG,Football,1,1,1,1,1,1,1,1,1
98112,Olena Viktorivna Radchenko,F,Ukraine,UKR,Handball,1,1,1,1,1,1,1,1,1
98114,Charlotte Helen Radcliffe,F,Great Britain,GBR,Swimming,1,0,0,1,1,1,1,1,1
98120,Fritz Albert Erich Rademacher,M,Germany,GER,Swimming,1,0,0,1,1,1,1,1,1
98120,Fritz Albert Erich Rademacher,M,Germany,GER,Water Polo,2,0,0,2,2,2,2,2,2
98121,Joachim Rademacher,M,Germany,GER,Water Polo,2,0,0,2,2,2,2,2,2
98123,"Thomas Peter ""Pete"" Rademacher",M,United States,USA,Boxing,1,1,1,1,1,1,1,1,1
98125,Petar Radenkovi,M,Yugoslavia,YUG,Football,1,0,0,1,1,1,1,1,1
98130,Boyan Aleksandrov Radev,M,Bulgaria,BUL,Wrestling,2,2,2,2,2,2,2,2,2
98141,Eric Radford,M,Canada,CAN,Figure Skating,1,1,1,1,1,1,1,1,1
98143,Peter Frank Radford,M,Great Britain,GBR,Athletics,2,2,2,2,2,2,2,2,2
98146,Alberto Radi,M,Italy,ITA,Rowing,1,0,0,1,1,1,1,1,1
98148,Federica Radicchi,F,Italy,ITA,Water Polo,1,1,1,1,1,1,1,1,1
98149,"Jovanka ""Jova"" Radievi",F,Montenegro,MNE,Handball,1,1,1,1,1,1,1,1,1
98152,Libor Radimec,M,Czechoslovakia,TCH,Football,1,1,1,1,1,1,1,1,1
98155,Ihor Vitaliyovych Radivilov,M,Ukraine,UKR,Gymnastics,1,1,1,1,1,1,1,1,1
98162,"Karoline ""Lina"" Radke-Batschauer",F,Germany,GER,Athletics,1,1,1,1,1,1,1,1,1
98166,Kostadinka Ivanova Radkova,F,Bulgaria,BUL,Basketball,1,1,1,1,1,1,1,1,1
98174,"Paolo Francesco ""Paul""  Radmilovic",M,Great Britain,GBR,Swimming,1,1,1,1,1,1,1,1,1
98174,"Paolo Francesco ""Paul""  Radmilovic",M,Great Britain,GBR,Water Polo,3,3,3,3,3,3,3,3,3
98178,Tamara Radoaj,F,Serbia,SRB,Basketball,1,1,1,1,1,1,1,1,1
98179,Birgit Radochla (-Michailoff),F,Germany,GER,Gymnastics,1,1,1,1,1,1,1,1,1
98185,Lovro Radoni,M,Yugoslavia,YUG,Water Polo,2,2,2,2,2,2,2,2,2
98188,Yury Mikhaylovich Radonyak,M,Soviet Union,URS,Boxing,1,1,1,1,1,1,1,1,1
98195,Ratko Radovanovi,M,Yugoslavia,YUG,Basketball,2,2,2,2,2,2,2,2,2
98198,Ana Radovi,F,Montenegro,MNE,Handball,1,1,1,1,1,1,1,1,1
98201,Nikola Radovi,M,Yugoslavia,YUG,Football,1,0,0,1,1,1,1,1,1
98203,Vesna Radovi,F,Yugoslavia,YUG,Handball,1,1,1,1,1,1,1,1,1
98206,Karl-Heinz Radschinsky,M,West Germany,FRG,Weightlifting,1,1,1,1,1,1,1,1,1
98215,Elena Radu,F,Romania,ROU,Canoeing,1,1,1,1,1,1,1,1,1
98217,Gelu Radu,M,Romania,ROU,Weightlifting,1,1,1,1,1,1,1,1,1
98220,Andreea Mdlina Rducan,F,Romania,ROU,Gymnastics,2,2,2,2,2,2,2,2,2
98222,Dumitru Rducanu,M,Romania,ROU,Rowing,3,3,3,3,3,3,3,3,3
98227,Miroslav Raduljica,M,Serbia,SRB,Basketball,1,1,1,1,1,1,1,1,1
98230,Nikola Radulovic,M,Italy,ITA,Basketball,1,1,1,1,1,1,1,1,1
98231,Zdravko Radulovi,M,Yugoslavia,YUG,Basketball,1,1,1,1,1,1,1,1,1
98232,Bojana Radulovics,F,Hungary,HUN,Handball,1,1,1,1,1,1,1,1,1
98239,Jzsef Rdy,M,Hungary,HUN,Fencing,2,0,0,2,2,2,2,2,2
98240,Nadezhda Borisovna Radzevich (Zezyulya-),F,Soviet Union,URS,Volleyball,1,1,1,1,1,1,1,1,1
98242,Heinz Radzikowski,M,Germany,GER,Hockey,1,0,0,1,1,1,1,1,1
98261,Rafael Pereira da Silva,M,Brazil,BRA,Football,1,1,1,1,1,1,1,1,1
98265,Brian Christopher Rafalski,M,United States,USA,Ice Hockey,2,2,2,2,2,2,2,2,2
98275,Hansjrg Raffl,M,Italy-1,ITA,Luge,1,1,1,1,1,1,1,1,1
98275,Hansjrg Raffl,M,Italy-2,ITA,Luge,1,1,1,1,1,1,1,1,1
98282,"Mrcio Rafael ""Rafinha"" Ferreira de Souza",M,Brazil,BRA,Football,1,1,1,1,1,1,1,1,1
98283,Rafael Alcntara do Nascimento,M,Brazil,BRA,Football,1,1,1,1,1,1,1,1,1
98309,Jack Williamson Ragland,M,United States,USA,Basketball,1,1,1,1,1,1,1,1,1
98312,Jrgen Thord Ragnarsson,M,Sweden,SWE,Sailing,1,1,1,1,1,1,1,1,1
98314,Elio Ragni,M,Italy,ITA,Athletics,1,1,1,1,1,1,1,1,1
98315,Saverio Ragno,M,Italy,ITA,Fencing,4,4,0,4,4,4,4,4,4
98316,Antonella Ragno-Lonzi,F,Italy,ITA,Fencing,3,3,3,3,3,3,3,3,3
98322,Adolphe Gaston Ragueneau,M,Racing Club de France,FRA,Athletics,1,1,1,1,1,1,1,1,1
98324,Aleksandr Pavlovich Ragulin,M,Soviet Union,URS,Ice Hockey,3,3,3,3,3,3,3,3,3
98325,Nunzia Cinzia Ragusa,F,Italy,ITA,Water Polo,1,1,1,1,1,1,1,1,1
98343,Hassan Sabzali Rahimi,M,Iran,IRI,Wrestling,1,1,1,1,1,1,1,1,1
98347,"Rustamhodza ""Rustam"" Rahimov",M,Germany,GER,Boxing,1,1,1,1,1,1,1,1,1
98353,John B. Rahm,M,United States Golf Association-3,USA,Golf,1,0,0,1,1,1,1,1,1
98361,Inam-ur Rahman,M,India,IND,Hockey,1,1,1,1,1,1,1,1,1
98367,Oli Rahman,M,Ghana,GHA,Football,1,0,0,1,1,1,1,1,1
98393,"Pamela Leila ""Pam"" Rai",F,Canada,CAN,Swimming,1,1,1,1,1,1,1,1,1
98400,Iulian Raicea,M,Romania,ROU,Shooting,1,1,1,1,1,1,1,1,1
98401,Benjamin Raich,M,Austria,AUT,Alpine Skiing,4,4,4,4,4,4,4,4,4
98406,Oksana Mykolavna Raikhel,F,Ukraine,UKR,Handball,1,1,1,1,1,1,1,1,1
98407,Ville Antti Rikknen,M,Finland,FIN,Biathlon,1,1,1,1,1,1,1,1,1
98411,"Zachary Scott ""Zach"" Railey",M,United States,USA,Sailing,1,1,1,1,1,1,1,1,1
98412,"Johan Einar ""Eino"" Railio (Dahlgren-)",M,Finland,FIN,Gymnastics,1,0,0,1,1,1,1,1,1
98416,Rain in Face,M,Mohawk Indians-2,CAN,Lacrosse,0,0,0,1,1,1,1,1,1
98419,Guillaume Louis  Benoit Raineau,M,France,FRA,Rowing,1,1,1,1,1,1,1,1,1
98424,Simone Raineri,M,Italy,ITA,Rowing,2,2,2,2,2,2,2,2,2
98435,Ioannis Raisis,M,Greece,GRE,Fencing,0,0,0,2,2,2,2,2,2
98437,"Alexandra Rose ""Aly"" Raisman",F,United States,USA,Gymnastics,6,6,6,6,6,6,6,6,6
98448,Allar Raja,M,Estonia,EST,Rowing,1,1,1,1,1,1,1,1,1
98453,Muniswamy Rajagopal,M,India,IND,Hockey,1,0,0,1,1,1,1,1,1
98454,Annina Rajahuhta,F,Finland,FIN,Ice Hockey,1,1,1,1,1,1,1,1,1
98468,Lszl Rajcsnyi,M,Hungary,HUN,Fencing,3,0,0,3,3,3,3,3,3
98469,Imre Rajczy (Rasztovich-),M,Hungary,HUN,Fencing,1,0,0,1,1,1,1,1,1
98479,Trajko Rajkovi,M,Yugoslavia,YUG,Basketball,1,1,1,1,1,1,1,1,1
98480,Andrs Rajna,M,Hungary,HUN,Canoeing,1,1,1,1,1,1,1,1,1
98481,Klra Rajnai,F,Hungary,HUN,Canoeing,2,2,2,2,2,2,2,2,2
98487,Jaswant Singh Rajput,M,India,IND,Hockey,0,0,0,1,1,1,1,1,1
98491,Kiril Manolov Rakarov,M,Bulgaria,BUL,Football,1,1,1,1,1,1,1,1,1
98493,Heidi Maria Hubertina Rakels,F,Belgium,BEL,Judo,1,1,1,1,1,1,1,1,1
98495,Nidzhat Aliyevich Rakhimov,M,Kazakhstan,KAZ,Weightlifting,1,1,1,1,1,1,1,1,1
98498,"Sultanbai Saburovych ""Sultan"" Rakhmanov",M,Soviet Union,URS,Weightlifting,1,1,1,1,1,1,1,1,1
98501,Oksana Yevgenyevna Rakhmatulina (Anufrieva-),F,Russia,RUS,Basketball,2,2,2,2,2,2,2,2,2
98507,Mark Semyonovich Rakita,M,Soviet Union,URS,Fencing,4,4,4,4,4,4,4,4,4
98510,Helena Rakoczy (Krzynow-),F,Poland,POL,Gymnastics,1,1,1,1,1,1,1,1,1
98514,Gyula Rkosi,M,Hungary,HUN,Football,1,1,1,1,1,1,1,1,1
98532,va Rakusz,F,Hungary,HUN,Canoeing,2,2,2,2,2,2,2,2,2
98540,Glencora Ralph,F,Australia,AUS,Water Polo,1,1,1,1,1,1,1,1,1
98552,Rajeev Ram,M,United States-1,USA,Tennis,1,1,1,1,1,1,1,1,1
98590,Edvinas Ramanauskas,M,Lithuania,LTU,Canoeing,1,1,1,1,1,1,1,1,1
98605,Pascal Rambeau,M,France,FRA,Sailing,1,1,1,1,1,1,1,1,1
98607,Ignacio Rambla Algarn,M,Spain,ESP,Equestrianism,1,1,1,1,1,1,1,1,1
98608,John Barnett Rambo,M,United States,USA,Athletics,1,1,1,1,1,1,1,1,1
98610,Henry Andreas Rambusch,M,Denmark,DEN,Football,1,0,0,1,1,1,1,1,1
98615,Marilyn Ramenofsky,F,United States,USA,Swimming,1,1,1,1,1,1,1,1,1
98618,Nancy Jane Ramey (-Lethcoe),F,United States,USA,Swimming,1,1,1,1,1,1,1,1,1
98620,Rolf Ingemar Rmgrd,M,Sweden,SWE,Cross Country Skiing,2,0,0,2,2,2,2,2,2
98623,Ramires Santos do Nascimento,M,Brazil,BRA,Football,1,1,1,1,1,1,1,1,1
98630,Alexei Ramrez Rodrguez,M,Cuba,CUB,Baseball,1,1,1,1,1,1,1,1,1
98637,Carlos Alberto Ramrez Yepes,M,Colombia,COL,Cycling,1,1,1,1,1,1,1,1,1
98639,Daim D. Ramrez Echevarra,F,Cuba,CUB,Volleyball,1,1,1,1,1,1,1,1,1
98650,Hermes Julin Ramrez Limonta,M,Cuba,CUB,Athletics,1,1,1,1,1,1,1,1,1
98660,Mara Teresa Ramrez Gmez,F,Mexico,MEX,Swimming,1,1,1,1,1,1,1,1,1
98669,Robeisy Eloy Ramrez Carrazana,M,Cuba,CUB,Boxing,2,2,2,2,2,2,2,2,2
98673,Virginia Ramrez Medino,F,Spain,ESP,Hockey,1,0,0,1,1,1,1,1,1
98678,Nils Arvid Ramm,M,Sweden,SWE,Boxing,1,0,0,1,1,1,1,1,1
98684,Tony mile Frdric Ramoin,M,France,FRA,Snowboarding,1,1,1,1,1,1,1,1,1
98692,Soslan Lyudvikovich Ramonov,M,Russia,RUS,Wrestling,1,1,1,1,1,1,1,1,1
98694,Alberto Ramos Sesma,M,Mexico,MEX,Polo,1,0,0,1,1,1,1,1,1
98712,Hiplito Ramos Martnez,M,Cuba,CUB,Boxing,1,1,1,1,1,1,1,1,1
98724,Luis Gregorio Ramos Mision,M,Spain,ESP,Canoeing,2,2,2,2,2,2,2,2,2
98747,Genovait Ramokien (idagyt-),F,Soviet Union,URS,Rowing,1,1,1,1,1,1,1,1,1
98748,Christian Ramota,M,Germany,GER,Handball,1,1,1,1,1,1,1,1,1
98753,Charles Rampelberg,M,France,FRA,Cycling,1,0,0,1,1,1,1,1,1
98756,Godfrey Lionel Rampling,M,Great Britain,GBR,Athletics,2,2,2,2,2,2,2,2,2
98761,Alison Gail Ramsay,F,Great Britain,GBR,Hockey,1,1,1,1,1,1,1,1,1
98762,William Beattie Ramsay,M,Canada,CAN,Ice Hockey,1,1,1,1,1,1,1,1,1
98772,Daniel Ramseier,M,Switzerland,SUI,Equestrianism,1,1,1,1,1,1,1,1,1
98773,Doris Ramseier,F,Switzerland,SUI,Equestrianism,1,1,1,1,1,1,1,1,1
98775,Hubert Walter Ramsey,M,Great Britain,GBR,Lacrosse,1,0,0,1,1,1,1,1,1
98776,"Michael Allen ""Mike"" Ramsey",M,United States,USA,Ice Hockey,1,1,1,1,1,1,1,1,1
98777,Rudolf Ramseyer,M,Switzerland,SUI,Football,1,0,0,1,1,1,1,1,1
98778,Bent nund Ramsfjell,M,Norway,NOR,Curling,1,1,1,1,1,1,1,1,1
98779,Eigil Ramsfjell,M,Norway,NOR,Curling,1,1,1,1,1,1,1,1,1
98782,Marco Ramstein,M,Switzerland,SUI,Curling,1,1,1,1,1,1,1,1,1
98793,Amarjit Singh Rana,M,India,IND,Hockey,1,1,1,1,1,1,1,1,1
98799,Mujahid Ali Rana,M,Pakistan,PAK,Hockey,1,0,0,1,1,1,1,1,1
98805,Carlo Luigi Rancati,M,Italy,ITA,Cycling,1,1,1,1,1,1,1,1,1
98807,"John Raymond ""JR"" Ranch",M,Australia,AUS,Rowing,1,1,1,1,1,1,1,1,1
98814,Pawe Rafa Rada,M,Poland,POL,Rowing,1,1,1,1,1,1,1,1,1
98817,Emma Randall (-McDonald),F,Australia,AUS,Basketball,1,1,1,1,1,1,1,1,1
98822,Martha Irene Randall,F,United States,USA,Swimming,1,1,1,1,1,1,1,1,1
98828,Maurizio Randazzo,M,Italy,ITA,Fencing,2,2,2,2,2,2,2,2,2
98829,Sebastiano Randazzo,M,"Marinai della nave da guerra ""Varese""",ITA,Rowing,0,0,0,1,1,1,1,1,1
98837,"Leonard ""Leo"" Randolph",M,United States,USA,Boxing,1,1,1,1,1,1,1,1,1
98853,Henri Rang,M,Romania,ROU,Equestrianism,1,0,0,1,1,1,1,1,1
98855,Aristidis Rangavis,M,Greece,GRE,Shooting,0,0,0,2,2,2,2,2,2
98861,Walter Rangeley,M,Great Britain,GBR,Athletics,3,3,3,3,3,3,3,3,3
98863,Kristina Rangelova,F,Bulgaria,BUL,Rhythmic Gymnastics,1,1,1,1,1,1,1,1,1
98874,"Thomas ""Ted"" Ranken",M,Great Britain,GBR,Shooting,3,0,0,3,3,3,3,3,3
98876,Janice Rankin (Watt-),F,Great Britain,GBR,Curling,1,1,1,1,1,1,1,1,1
98886,"Thomas Matthew ""Tom"" Ransley",M,Great Britain,GBR,Rowing,2,2,2,2,2,2,2,2,2
98888,Hannu Juhani Rantakari,M,Finland,FIN,Gymnastics,1,1,1,1,1,1,1,1,1
98890,Lene Rantala,F,Denmark,DEN,Handball,2,2,2,2,2,2,2,2,2
98893,Karoliina Stina Margaretha Rantamki,F,Finland,FIN,Ice Hockey,2,2,2,2,2,2,2,2,2
98894,Heli Orvokki Rantanen,F,Finland,FIN,Athletics,1,1,1,1,1,1,1,1,1
98896,Siiri Johanna Rantanen (Lintunen-),F,Finland,FIN,Cross Country Skiing,3,3,3,3,3,3,3,3,3
98902,"Joseph Harry ""Joe"" Rantz",M,United States,USA,Rowing,1,0,0,1,1,1,1,1,1
98908,Gian Matteo Ranzi,M,Italy,ITA,Wrestling,1,1,1,1,1,1,1,1,1
98909,Sava Ranelovi,M,Serbia,SRB,Water Polo,1,1,1,1,1,1,1,1,1
98916,Maurice Auguste Raoul-Duval,M,"Bagatelle Polo Club, Paris",FRA,Polo,1,0,0,1,1,1,1,1,1
98919,Aristidis Rapanakis,M,Greece,GRE,Sailing,1,1,1,1,1,1,1,1,1
98926,Megan Anna Rapinoe,F,United States,USA,Football,1,1,1,1,1,1,1,1,1
98931,Anita Rapp (-degrd),F,Norway,NOR,Football,1,1,1,1,1,1,1,1,1
98936,Susan Gerard Rapp (-von der Lippe),F,United States,USA,Swimming,2,2,2,2,2,2,2,2,2
98940,Raquel Peluci Xavier da Silva,F,Brazil,BRA,Volleyball,1,1,1,1,1,1,1,1,1
98945,Jari Kalevi Rsnen,M,Finland,FIN,Cross Country Skiing,2,2,2,2,2,2,2,2,2
98949,Bent Peder Benjamin Rasch,M,Denmark,DEN,Canoeing,1,0,0,1,1,1,1,1,1
98951,Michael G. Rascher,M,Canada,CAN,Rowing,1,1,1,1,1,1,1,1,1
98956,Evelina Raselli,F,Switzerland,SUI,Ice Hockey,1,1,1,1,1,1,1,1,1
98959,Viktor Ivanovich Rashchupkin,M,Soviet Union,URS,Athletics,1,1,1,1,1,1,1,1,1
98966,Abdel Aal Ahmed Rashid,M,Egypt,EGY,Wrestling,1,0,0,1,1,1,1,1,1
98968,Abdul Rashid,M,Pakistan,PAK,Hockey,3,3,3,3,3,3,3,3,3
98979,Mohamed Ali Ahmad Rashwan,M,Egypt,EGY,Judo,1,1,1,1,1,1,1,1,1
98982,Milena Rai,F,Serbia,SRB,Volleyball,1,1,1,1,1,1,1,1,1
98989,Tuukka Mikael Rask,M,Finland,FIN,Ice Hockey,1,1,1,1,1,1,1,1,1
98990,Ji Raka,M,Czechoslovakia,TCH,Ski Jumping,2,2,2,2,2,2,2,2,2
98991,Volodymyr Serhiyovych Raskatov,M,Soviet Union,URS,Swimming,2,0,0,2,2,2,2,2,2
98992,Yuliya Sergeyevna Raskina,F,Belarus,BLR,Rhythmic Gymnastics,1,1,1,1,1,1,1,1,1
98995,Svante Erik Rasmuson,M,Sweden,SWE,Modern Pentathlon,2,2,2,2,2,2,2,2,2
98997,Alex Nicki Rasmussen,M,Denmark,DEN,Cycling,1,1,1,1,1,1,1,1,1
98998,Andreas Engelbert Rasmussen,M,Denmark,DEN,Hockey,1,0,0,1,1,1,1,1,1
98999,Bjrn Vilhelm Ravn Rasmussen,M,Denmark,DEN,Football,1,0,0,1,1,1,1,1,1
99000,Bodil Steen Rasmussen,F,Denmark,DEN,Rowing,1,1,1,1,1,1,1,1,1
99005,Ejnar Mindedal Rasmussen,M,Denmark,DEN,Art Competitions,1,0,0,1,1,1,1,1,1
99019,Hans Kjeld Rasmussen,M,Denmark,DEN,Shooting,1,1,1,1,1,1,1,1,1
99021,Hedvig Lrke Berg Rasmussen,F,Denmark,DEN,Rowing,1,1,1,1,1,1,1,1,1
99022,Mads Reinholdt Rasmussen (-Kirke),M,Denmark,DEN,Rowing,2,2,2,2,2,2,2,2,2
99029,Ole Riber Rasmussen,M,Denmark,DEN,Shooting,1,1,1,1,1,1,1,1,1
99030,Per Henrik Stisen Rasmussen,M,Denmark,DEN,Rowing,1,1,1,1,1,1,1,1,1
99033,Rasmus Rasmussen,M,Denmark,DEN,Gymnastics,1,0,0,1,1,1,1,1,1
99036,Stefan Rasmussen,M,Denmark,DEN,Football,1,0,0,1,1,1,1,1,1
99039,Viktor Kristoffer Rasmussen,M,Denmark,DEN,Gymnastics,1,0,0,1,1,1,1,1,1
99051,Akhtar Rasool Kamboh,M,Pakistan,PAK,Hockey,2,2,2,2,2,2,2,2,2
99052,Chaudhry Ghulam Rasool,M,Pakistan,PAK,Hockey,2,2,2,2,2,2,2,2,2
99072,Eino Rastas,M,Finland,FIN,Athletics,2,2,2,2,2,2,2,2,2
99077,Valentyna Ksenofontivna Rastvorova (-Hrishyna),F,Soviet Union,URS,Fencing,3,3,3,3,3,3,3,3,3
99078,Aleksey Petrovich Rastvortsev,M,Russia,RUS,Handball,1,1,1,1,1,1,1,1,1
99088,Paul Ratcliffe,M,Great Britain,GBR,Canoeing,1,1,1,1,1,1,1,1,1
99103,Rajyavardhan Singh Rathore,M,India,IND,Shooting,1,1,1,1,1,1,1,1,1
99108,Peter Joseph Ratican,M,Christian Brothers' College-1,USA,Football,1,0,0,1,1,1,1,1,1
99113,Jnos Rtkai,M,Hungary,HUN,Canoeing,1,1,1,1,1,1,1,1,1
99114,Yuliya Ratkevi,F,Azerbaijan,AZE,Wrestling,1,1,1,1,1,1,1,1,1
99116,"William Edward ""Ed"" Ratleff",M,United States,USA,Basketball,1,1,1,1,1,1,1,1,1
99124,George Colin Ratsey,M,Joy,GBR,Sailing,1,1,0,1,1,1,1,1,1
99125,George Ernest Ratsey,M,Sorais-2,GBR,Sailing,1,0,0,1,1,1,1,1,1
99137,"Daniel Paul ""Dan"" Ratushny",M,Canada,CAN,Ice Hockey,1,1,1,1,1,1,1,1,1
99138,Noora Helena Rty,F,Finland,FIN,Ice Hockey,1,1,1,1,1,1,1,1,1
99139,Seppo Henrik Rty,M,Finland,FIN,Athletics,3,3,3,3,3,3,3,3,3
99147,"Maximilian ""Max"" Raub",M,Austria,AUT,Canoeing,2,2,0,2,2,2,2,2,2
99149,"James Richert ""Jamie"" Rauch",M,United States,USA,Swimming,1,1,1,1,1,1,1,1,1
99150,Jon Erich Rauch,M,United States,USA,Baseball,1,1,1,1,1,1,1,1,1
99155,Hubert Raudaschl,M,Austria,AUT,Sailing,2,2,2,2,2,2,2,2,2
99162,Jukka Matti Rauhala,M,Finland,FIN,Wrestling,1,1,1,1,1,1,1,1,1
99163,Kalervo Juhani Rauhala,M,Finland,FIN,Wrestling,1,1,1,1,1,1,1,1,1
99165,Ronald Rauhe,M,Germany,GER,Canoeing,4,4,4,4,4,4,4,4,4
99166,Dirk Rauin,M,West Germany,FRG,Handball,1,1,1,1,1,1,1,1,1
99175,Emil A. Rausch,M,Germany,GER,Swimming,4,0,0,4,4,4,4,4,4
99186,Kaj Tapio Rautavaara,M,Finland,FIN,Athletics,1,1,1,1,1,1,1,1,1
99196,Pietro Rava,M,Italy,ITA,Football,1,1,1,1,1,1,1,1,1
99197,Mario Ravagnan,M,Italy,ITA,Fencing,2,2,2,2,2,2,2,2,2
99201,"John Joseph ""Joe"" Ravannack",M,Independent Rowing Club-3,USA,Rowing,1,0,0,1,1,1,1,1,1
99202,Giuseppe Ravano,M,Italy,ITA,Equestrianism,1,1,1,1,1,1,1,1,1
99206,Ravdangiin Davaadalai,M,Mongolia,MGL,Judo,1,1,1,1,1,1,1,1,1
99227,Jrgen Christian Jensen Ravn,M,Denmark,DEN,Gymnastics,1,0,0,1,1,1,1,1,1
99232,Vatemo Ravouvou,M,Fiji,FIJ,Rugby Sevens,1,1,1,1,1,1,1,1,1
99237,Savenaca Rawaca,M,Fiji,FIJ,Rugby Sevens,1,1,1,1,1,1,1,1,1
99245,"Alfred ""Toby"" Rawlinson",M,Foxhunters Hurlingham,GBR,Polo,1,0,0,1,1,1,1,1,1
99246,"Katherine Louise Rawls (-Thompson, -Green)",F,United States,USA,Diving,2,0,0,2,2,2,2,2,2
99246,"Katherine Louise Rawls (-Thompson, -Green)",F,United States,USA,Swimming,1,0,0,1,1,1,1,1,1
99249,"Ronald Rawson ""Ron"" Rawson",M,Great Britain,GBR,Boxing,1,0,0,1,1,1,1,1,1
99252,Mary Elise Ray,F,United States,USA,Gymnastics,1,1,1,1,1,1,1,1,1
99254,Joie William Ray,M,United States,USA,Athletics,1,1,1,1,1,1,1,1,1
99263,Valentin Raychev,M,Bulgaria,BUL,Wrestling,1,1,1,1,1,1,1,1,1
99266,Georgi Petkov Raykov,M,Bulgaria,BUL,Wrestling,1,1,1,1,1,1,1,1,1
99269,"Petrus Josephus ""Piet"" Raymakers",M,Netherlands,NED,Equestrianism,2,2,2,2,2,2,2,2,2
99273,Lisa Raymond,F,United States-1,USA,Tennis,1,1,1,1,1,1,1,1,1
99274,Louis Bosman Raymond,M,South Africa,RSA,Tennis,1,0,0,1,1,1,1,1,1
99278,"Peter Harlow ""Pete"" Raymond",M,United States,USA,Rowing,1,1,1,1,1,1,1,1,1
99281,Alexis Raynaud,M,France,FRA,Shooting,1,1,1,1,1,1,1,1,1
99285,Harold Marvin Rayner,M,United States,USA,Fencing,1,1,0,1,1,1,1,1,1
99316,Boris Davidovich Razinsky,M,Soviet Union,URS,Football,1,0,0,1,1,1,1,1,1
99321,Dragoslav Ranatovi,M,Yugoslavia,YUG,Basketball,1,1,1,1,1,1,1,1,1
99326,Ihor Anatoliyovych Razoronov,M,Ukraine,UKR,Weightlifting,1,1,1,1,1,1,1,1,1
99328,Nataliya Nikolayevna Razumova (-Starshova),F,Soviet Union,URS,Volleyball,1,1,1,1,1,1,1,1,1
99334,Giuliano Razzoli,M,Italy,ITA,Alpine Skiing,1,1,1,1,1,1,1,1,1
99335,Dino Raa,M,Croatia,CRO,Basketball,1,1,1,1,1,1,1,1,1
99335,Dino Raa,M,Yugoslavia,YUG,Basketball,1,1,1,1,1,1,1,1,1
99336,Nikola Raen,M,Serbia,SRB,Water Polo,2,2,2,2,2,2,2,2,2
99338,Goran Raenovi,M,Yugoslavia,YUG,Water Polo,1,1,1,1,1,1,1,1,1
99340,Zdravko Raenovi,M,Yugoslavia,YUG,Handball,1,1,1,1,1,1,1,1,1
99344,Cari Read,F,Canada,CAN,Synchronized Swimming,1,1,1,1,1,1,1,1,1
99346,Jason Read,M,United States,USA,Rowing,1,1,1,1,1,1,1,1,1
99354,Norman Richard Read,M,New Zealand,NZL,Athletics,1,1,1,1,1,1,1,1,1
99376,Ross Rebagliati,M,Canada,CAN,Snowboarding,1,1,1,1,1,1,1,1,1
99380,Piero Rebaudengo,M,Italy,ITA,Volleyball,1,1,1,1,1,1,1,1,1
99381,Carla Rebecchi,F,Argentina,ARG,Hockey,2,2,2,2,2,2,2,2,2
99394,Viktoria Rebensburg,F,Germany,GER,Alpine Skiing,2,2,2,2,2,2,2,2,2
99396,Antoine Rebetez,M,Switzerland,SUI,Gymnastics,0,0,0,2,2,2,2,2,2
99403,Daniel Denis tienne Rbillard,M,France,FRA,Cycling,1,1,1,1,1,1,1,1,1
99410,"eljko ""Zelly"" Rebraa",M,Serbia and Montenegro,SCG,Basketball,1,1,1,1,1,1,1,1,1
99412,Lucien Rebuffic,M,France,FRA,Basketball,1,1,0,1,1,1,1,1,1
